tmasque	none	1500	udp	half	1.38	3.47	51	84.6	c0:NA c1:0.09 c2:0.17 c3:0.39 c4:0.34 c5:0.39 	51|43|42|42|43|43|42|42
tmasque	none	1500	udp	allup	2.77	3.63	54	79.0	c0:1.48 c1:0.20 c2:0.32 c3:0.27 c4:0.26 c5:0.25 	54|44|44|44|44|44|44|44
tmasque	none	1500	udp	alldown	1.51	3.56	55	31.2	c0:0.37 c1:0.28 c2:0.29 c3:0.28 c4:NA c5:0.29 	55|43|43|43|43|43|43|43
tmasque	rps	1500	tcp	1up	1.38	3.62	47	-	c0:1.38 	45|47|45|45|44|46|45|44
tmasque	rps	1500	tcp	1down	1.08	3.26	50	-	c0:1.08 	50|39|39|39|41|39|40|40
tmasque	rps	1500	tcp	half	1.23	3.80	61	-	c0:0.83 c1:0.06 c2:0.06 c3:0.10 c4:0.10 c5:0.09 	61|46|45|47|45|46|45|45
tmasque	rps	1500	tcp	allup	1.29	3.57	50	-	c0:0.86 c1:0.09 c2:0.08 c3:0.08 c4:0.09 c5:0.09 	50|44|45|44|44|44|44|43
tmasque	rps	1500	tcp	alldown	1.27	3.97	65	-	c0:0.66 c1:0.12 c2:0.13 c3:0.14 c4:0.12 c5:0.10 	65|47|47|47|47|48|48|47
tmasque	rps	1500	udp	1up	1.54	3.47	46	22.0	c0:1.54 	46|44|44|44|42|42|42|42
tmasque	rps	1500	udp	1down	1.17	3.31	45	41.0	c0:1.17 	45|41|42|41|40|40|41|40
tmasque	rps	1500	udp	half	2.81	3.53	50	69.4	c0:1.39 c1:0.17 c2:0.33 c3:0.42 c4:NA c5:0.51 	50|44|43|45|43|43|43|43
tmasque	rps	1500	udp	allup	1.48	3.86	57	88.3	c0:0.57 c1:0.19 c2:0.18 c3:0.15 c4:0.21 c5:0.18 	57|48|47|47|48|47|47|46
tmasque	rps	1500	udp	alldown	1.38	3.44	52	79.6	c0:NA c1:0.26 c2:0.20 c3:0.26 c4:0.32 c5:0.33 	52|42|42|41|42|42|42|41
